,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
382,17078624,,,,2.0,3.0,,,2.0,,1767.0,1767.0,1767.0,,,1767.0,,6111.0,1.0,2.0,1.0,360.0,,,34276349.0,-119258095.0,5643.0,,,,,,1110,261.0,,61110019.002019,34543.0,2061.0,,97083.0,7.0,,,,,,,1927.0,1.0,,135548.0,404098.0,2015.0,268550.0,4269.46,,,61110019002019.0
383,17078677,,,224.0,2.0,3.0,,,2.0,,1314.0,1314.0,1314.0,,,1314.0,,6111.0,1.0,2.0,2.0,400.0,,,34276822.0,-119256790.0,5643.0,,,,,,1110,261.0,,61110019.002017,34543.0,2061.0,761211.0,97083.0,7.0,7.0,,,,,,1941.0,1.0,,121955.0,271011.0,2015.0,149056.0,2876.22,,,61110019002017.0
384,17078692,,,,0.0,0.0,,,,,,1500.0,1500.0,,,,,6111.0,,,,,,,34277432.0,-119254581.0,6960.0,,,,,,1210,246.0,,61110019.002003,34543.0,2061.0,,97083.0,0.0,,,,2.0,,,1954.0,,,101018.0,331202.0,2015.0,230184.0,3568.26,,,61110019002003.0
385,17078783,,,,0.0,0.0,,,,,,2035.0,2035.0,,,,,6111.0,,,,,,,34280305.0,-119260479.0,12569.0,,,,,,1310,247.0,,61110020.001006,34543.0,2061.0,,97081.0,0.0,,,,3.0,,,1959.0,,,94075.0,123451.0,2015.0,29376.0,1459.48,,,61110020001006.0
386,17078989,,,,3.0,5.0,,,3.0,,1527.0,1527.0,1527.0,,,1527.0,,6111.0,,3.0,1.0,360.0,,,34274617.0,-119266237.0,5984.0,,,,,,1110,261.0,,61110026.003014,34543.0,2061.0,761211.0,97081.0,7.0,,,,,,,1944.0,1.0,,111260.0,224957.0,2015.0,113697.0,2395.2,,,61110026003014.0
387,17079209,,,,2.0,3.0,,,2.0,,920.0,1257.0,1257.0,,,2177.0,,6111.0,,2.0,2.0,440.0,,,34273903.0,-119273825.0,5000.0,,,,,,1110,261.0,,61110026.002006,34543.0,2061.0,,97081.0,5.0,,,,,,,1930.0,1.0,,99386.0,455949.0,2015.0,356563.0,4809.1,,,61110026002006.0
388,17079308,,,,1.0,2.0,,,1.0,,889.0,889.0,889.0,,,889.0,,6111.0,1.0,1.0,1.0,360.0,,,34272868.0,-119266896.0,5438.0,,,,,,1110,261.0,,61110026.002001,34543.0,2061.0,,97081.0,4.0,,,,,,,1939.0,1.0,,66416.0,199265.0,2015.0,132849.0,2196.14,,,61110026002001.0
389,17079346,,,,1.0,2.0,,,1.0,,1038.0,1038.0,1038.0,,,1038.0,,6111.0,1.0,1.0,1.0,360.0,,,34271590.0,-119265006.0,6100.0,,,,,,1110,261.0,,61110028.005014,34543.0,2061.0,,97083.0,5.0,,,,,,,1925.0,1.0,,21359.0,39668.0,2015.0,18309.0,528.14,,,61110028005014.0
390,17080022,,,,2.0,2.0,,,2.0,,830.0,1102.0,1102.0,,,830.0,,6111.0,,2.0,1.0,292.0,,,34268701.0,-119258436.0,6324.0,,,,,,1111,261.0,,61110028.004,34543.0,2061.0,761211.0,97083.0,5.0,,,,,150.0,,1951.0,1.0,,175000.0,500000.0,2015.0,325000.0,5283.12,,,61110028004000.0
391,17080314,,,,2.0,4.0,,,2.0,,1293.0,1293.0,1293.0,,,1293.0,,6111.0,,2.0,1.0,360.0,,,34266377.0,-119251723.0,5600.0,,,,,,1111,261.0,,61110028.002002,34543.0,2061.0,,97083.0,7.0,,,,,,,1955.0,1.0,,86924.0,115883.0,2015.0,28959.0,1249.3,,,61110028002002.0
392,17080644,,,,2.0,3.0,,,2.0,,1052.0,1706.0,1706.0,,,1052.0,,6111.0,1.0,2.0,1.0,360.0,,,34265569.0,-119255550.0,6104.0,,,,,,1111,261.0,,61110028.003007,34543.0,2061.0,761211.0,97083.0,6.0,,,,,198.0,,1953.0,1.0,,184000.0,526000.0,2015.0,342000.0,5589.58,,,61110028003007.0
393,17081456,,,,0.0,0.0,,,,,,2028.0,2028.0,,,,,6111.0,,,,,,,34267948.0,-119274407.0,3388.0,,,,,,1210,246.0,,61110025.001004,34543.0,2061.0,116430.0,97081.0,0.0,,,,2.0,,,1968.0,,,191105.0,422029.0,2015.0,230924.0,4518.2,,,61110025001004.0
394,17081686,,,,2.0,3.0,,,2.0,66.0,1021.0,1465.0,1465.0,,,1021.0,,6111.0,1.0,2.0,2.0,471.0,,,34264986.0,-119271421.0,4000.0,,,,,,1110,261.0,,61110025.002003,34543.0,2061.0,116430.0,97081.0,5.0,,,,,,,2005.0,2.0,,180786.0,494223.0,2015.0,313437.0,5203.32,,,61110025002003.0
395,17082043,,,,1.0,3.0,,,1.0,,1239.0,1239.0,1239.0,,,1239.0,,6111.0,1.0,1.0,1.0,360.0,,,34271079.0,-119251132.0,7316.0,,,,,,1110,261.0,,61110027.001014,34543.0,2061.0,,97083.0,5.0,,,,,,,1952.0,1.0,,83084.0,425876.0,2015.0,342792.0,4510.62,,,61110027001014.0
396,17082157,,,,2.0,3.0,,,2.0,,1445.0,1445.0,1445.0,,,1445.0,,6111.0,1.0,2.0,2.0,440.0,,,34280132.0,-119248487.0,7200.0,,,,,,1110,261.0,,61110019.004011,34543.0,2061.0,761055.0,97083.0,6.0,,,,,130.0,,1957.0,1.0,,155159.0,442892.0,2015.0,287733.0,4660.0,,,61110019004011.0
397,17082226,,,,2.0,3.0,,,2.0,,1766.0,1766.0,1766.0,,,1766.0,,6111.0,1.0,2.0,2.0,440.0,,,34280810.0,-119248015.0,7586.0,,,,,,1110,261.0,,61110019.00401,34543.0,2061.0,,97083.0,6.0,,,,,280.0,,1956.0,1.0,,127879.0,447586.0,2015.0,319707.0,4781.64,,,61110019004010.0
398,17082694,,,,2.5,4.0,,,2.5,,3054.0,3054.0,3054.0,,,3054.0,,6111.0,1.0,2.0,2.0,624.0,,,34280298.0,-119230767.0,14537.0,,,,,,1110,261.0,,61110018.002005,34543.0,2061.0,,97083.0,8.0,,1.0,,,,,1962.0,1.0,,320573.0,620721.0,2015.0,300148.0,6509.84,,,61110018002005.0
399,17082901,,,,1.0,2.0,,,1.0,,1026.0,1026.0,1026.0,,,1026.0,,6111.0,,1.0,2.0,400.0,,,34276290.0,-119242263.0,6798.0,,,,,,1110,261.0,,61110019.005008,34543.0,2061.0,,97083.0,4.0,,,,,,,1948.0,1.0,,76496.0,219085.0,2015.0,142589.0,2325.18,,,61110019005008.0
400,17083061,,,,4.0,4.0,,,4.0,,1900.0,2522.0,2522.0,,,1900.0,,6111.0,1.0,4.0,2.0,483.0,,,34279494.0,-119236125.0,9234.0,,,,,,1111,261.0,,61110018.002026,34543.0,2061.0,761055.0,97083.0,7.0,,,,,432.0,,1962.0,1.0,,122868.0,146671.0,2015.0,23803.0,1595.38,,,61110018002026.0
401,17083414,,,,1.5,4.0,,,1.5,,1151.0,1763.0,1763.0,,,1151.0,,6111.0,,1.0,2.0,400.0,,,34271564.0,-119239362.0,6412.0,,,,,,1111,261.0,,61110027.002012,34543.0,2061.0,,97083.0,7.0,,1.0,,,,160.0,1956.0,1.0,,231638.0,349124.0,2015.0,117486.0,3683.14,,,61110027002012.0
402,17084238,,,,2.0,4.0,,,2.0,,1353.0,1353.0,1353.0,,,1353.0,,6111.0,,2.0,2.0,400.0,,,34265771.0,-119239590.0,7000.0,,,,,,1111,261.0,,61110027.002023,34543.0,2061.0,,97083.0,6.0,,,,,,,1956.0,1.0,,82815.0,104881.0,2015.0,22066.0,1213.24,,,61110027002023.0
403,17084291,,,,2.5,4.0,,,2.5,,1737.0,1737.0,1737.0,,,1737.0,,6111.0,1.0,2.0,2.0,460.0,,,34270278.0,-119234926.0,10318.0,,,,,,1111,261.0,,61110027.00202,34543.0,2061.0,761055.0,97083.0,6.0,,1.0,,,,,1958.0,1.0,,114187.0,158259.0,2015.0,44072.0,1710.4,,,61110027002020.0
404,17084452,,,,2.0,2.0,,,2.0,,1178.0,1178.0,1178.0,,,1178.0,,6111.0,,2.0,1.0,0.0,,,34266077.0,-119242539.0,1306.0,,,,,,1129,266.0,,61110027.001007,34543.0,2061.0,761055.0,97083.0,4.0,,,,,80.0,,1965.0,1.0,,87079.0,145129.0,2015.0,58050.0,1519.78,,,61110027001007.0
405,17084552,,,,2.0,3.0,,,2.0,,1459.0,1459.0,1459.0,,,1459.0,,6111.0,,2.0,1.0,0.0,,,34266402.0,-119241564.0,1306.0,,,,,,1129,266.0,,61110027.001007,34543.0,2061.0,,97083.0,5.0,,,,,80.0,,1965.0,1.0,,100468.0,287634.0,2015.0,187166.0,3074.8,,,61110027001007.0
406,17084652,,,,2.0,2.0,,,2.0,,1178.0,1178.0,1178.0,,,1178.0,,6111.0,,2.0,1.0,0.0,,,34265650.0,-119240759.0,1306.0,,,,,,1129,266.0,,61110027.001007,34543.0,2061.0,,97083.0,4.0,,,,,80.0,,1965.0,1.0,,71213.0,118682.0,2015.0,47469.0,1317.52,,,61110027001007.0
407,17084789,,,,1.5,4.0,,,1.5,,1331.0,2003.0,2003.0,,,1331.0,,6111.0,1.0,1.0,2.0,488.0,,,34261845.0,-119267911.0,7465.0,,,,,,1110,261.0,,61110025.002006,34543.0,2061.0,,97081.0,9.0,,1.0,,,,,1965.0,2.0,,104372.0,215209.0,2015.0,110837.0,2290.14,,,61110025002006.0
408,17084958,,,,2.5,4.0,,,2.5,,1242.0,2954.0,2954.0,,,1242.0,,6111.0,1.0,2.0,2.0,520.0,,,34256757.0,-119265841.0,4500.0,,,,,,1110,261.0,,61110025.004,34543.0,2061.0,,97081.0,8.0,,1.0,,,,,1965.0,2.0,,109096.0,152908.0,2015.0,43812.0,1696.0,,,61110025004000.0
409,17085127,,,,4.0,4.0,,,4.0,66.0,1362.0,3002.0,3002.0,,,1362.0,,6111.0,1.0,4.0,2.0,535.0,,,34256536.0,-119264908.0,4500.0,,,,,,1110,261.0,,61110025.004,34543.0,2061.0,116430.0,97081.0,9.0,,,,,,135.0,,2.0,,398005.0,1293527.0,2015.0,895522.0,13486.78,,,61110025004000.0
410,17085396,,,,0.0,0.0,,,,,,2832.0,2832.0,,,,,6111.0,1.0,,,,,,34258958.0,-119261956.0,8555.0,,,,,,1210,246.0,,61110025.002009,34543.0,2061.0,,97081.0,0.0,,,,2.0,,,1965.0,,,203264.0,447184.0,2015.0,243920.0,4770.72,,,61110025002009.0
411,17085833,,,,1.0,3.0,,,1.0,66.0,1018.0,1148.0,1148.0,,,1018.0,,6111.0,,1.0,1.0,240.0,,,34261237.0,-119269730.0,3591.0,,,,,,1110,261.0,,61110025.001001,34543.0,2061.0,,97081.0,5.0,,,,,160.0,,1956.0,2.0,,36703.0,56036.0,2015.0,19333.0,684.08,,,61110025001001.0
412,17085956,,,,1.0,2.0,,,1.0,,1241.0,1241.0,1241.0,,,1241.0,,6111.0,,1.0,1.0,345.0,,,34259634.0,-119269373.0,2831.0,,,,,,1110,261.0,,61110025.004004,34543.0,2061.0,,97081.0,4.0,,,,,330.0,,1953.0,1.0,,53791.0,89706.0,2015.0,35915.0,1033.5,,,61110025004004.0
413,17085979,,,,1.0,4.0,,,1.0,,1037.0,1037.0,1037.0,,,1037.0,,6111.0,1.0,1.0,1.0,0.0,,,34258409.0,-119269386.0,4120.0,,,,,,1110,261.0,,61110025.004008,34543.0,2061.0,,97081.0,8.0,,,,,,,1952.0,1.0,,36675.0,61112.0,2015.0,24437.0,743.22,,,61110025004008.0
414,17086025,,,,2.5,3.0,,,2.5,,966.0,2472.0,2472.0,,,966.0,,6111.0,1.0,2.0,2.0,546.0,,,34257809.0,-119269683.0,3658.0,,,,,,1110,261.0,,61110025.00401,34543.0,2061.0,,97081.0,7.0,,1.0,,,,,1999.0,2.0,,220000.0,1194000.0,2015.0,974000.0,12527.88,,,61110025004010.0
415,17086301,,,,2.5,5.0,,,2.5,,1033.0,2398.0,2398.0,,,1033.0,,6111.0,1.0,2.0,2.0,437.0,,,34283056.0,-119226317.0,7181.0,,,,,,1111,261.0,,61110018.003005,34543.0,2061.0,761055.0,97083.0,7.0,,1.0,,,336.0,,1976.0,2.0,,123073.0,141895.0,2015.0,18822.0,1533.14,,,61110018003005.0
416,17086439,,,,2.0,3.0,,,2.0,,1356.0,1441.0,1441.0,,,1356.0,,6111.0,1.0,2.0,2.0,504.0,,,34280732.0,-119222397.0,7944.0,,,,,,1111,261.0,,61110018.003008,34543.0,2061.0,761055.0,97083.0,6.0,,,,,300.0,,1957.0,1.0,,51469.0,68758.0,2015.0,17289.0,779.86,,,61110018003008.0
417,17086539,,,,2.0,3.0,,,2.0,,1380.0,1380.0,1380.0,,,1380.0,,6111.0,1.0,2.0,2.0,441.0,,,34281888.0,-119221495.0,7638.0,,,,,,1111,261.0,,61110018.00301,34543.0,2061.0,,97083.0,6.0,,,,,228.0,,1962.0,1.0,,205613.0,340740.0,2015.0,135127.0,3692.22,,,61110018003010.0
418,17086562,,,,2.0,4.0,,,2.0,,2185.0,2185.0,2185.0,,,2185.0,,6111.0,1.0,2.0,2.0,528.0,,,34281811.0,-119219956.0,19627.0,,,,,,1110,261.0,,61110018.003001,34543.0,2061.0,,97083.0,8.0,,,,,,,1962.0,1.0,,78612.0,107169.0,2015.0,28557.0,1187.7,,,61110018003001.0
419,17086769,,,,2.0,4.0,,,2.0,,1443.0,1771.0,1771.0,,,1443.0,,6111.0,1.0,2.0,2.0,441.0,,,34280658.0,-119218790.0,9050.0,,,,,,1111,261.0,,61110018.004013,34543.0,2061.0,,97083.0,7.0,,,,,441.0,,1957.0,1.0,,220492.0,329732.0,2015.0,109240.0,3502.04,,,61110018004013.0
420,17086869,,,,2.0,3.0,,,2.0,,1373.0,1373.0,1373.0,,,1373.0,,6111.0,1.0,2.0,2.0,420.0,,,34277720.0,-119217518.0,7723.0,,,,,,1111,261.0,,61110018.004015,34543.0,2061.0,,97083.0,6.0,,,,,,,1957.0,1.0,,138550.0,230910.0,2015.0,92360.0,2463.3,,,61110018004015.0
421,17086969,,,,3.0,3.0,,,3.0,,1138.0,1994.0,1994.0,,,1138.0,,6111.0,1.0,3.0,2.0,441.0,,,34281207.0,-119214064.0,7381.0,,,,,,1111,261.0,,61110017.002016,34543.0,2061.0,,97083.0,6.0,,,,,,,1957.0,1.0,,178747.0,410792.0,2015.0,232045.0,4405.58,,,61110017002016.0
422,17087338,,,,2.0,3.0,,,2.0,,1275.0,1275.0,1275.0,,,1275.0,,6111.0,1.0,2.0,2.0,437.0,,,34275392.0,-119223781.0,12777.0,,,,,,1111,261.0,,61110016.022,34543.0,2061.0,,97083.0,6.0,,,,,144.0,,1958.0,1.0,,183884.0,367768.0,2015.0,183884.0,3887.22,,,61110016022000.0
423,17087659,,,,2.0,3.0,,,2.0,,1285.0,1285.0,1285.0,,,1285.0,,6111.0,1.0,2.0,2.0,441.0,,,34272867.0,-119209956.0,6181.0,,,,,,1111,261.0,,61110016.011014,34543.0,2061.0,,97083.0,5.0,,,,,,,1960.0,1.0,,41763.0,57016.0,2015.0,15253.0,713.74,,,61110016011014.0
424,17088082,,,,2.0,4.0,,,2.0,,1561.0,1561.0,1561.0,,,1561.0,,6111.0,1.0,2.0,2.0,444.0,,,34276556.0,-119221434.0,9203.0,,,,,,1111,261.0,,61110016.022,34543.0,2061.0,,97083.0,7.0,,,,,,,1962.0,1.0,,167365.0,278937.0,2015.0,111572.0,2970.46,,,61110016022000.0
425,17088174,,,,2.0,4.0,,,2.0,,1344.0,1344.0,1344.0,,,1344.0,,6111.0,,2.0,2.0,462.0,,,34275304.0,-119218571.0,3850.0,,,,,,1111,261.0,,61110016.021004,34543.0,2061.0,,97083.0,6.0,,,,,77.0,,1974.0,1.0,,235000.0,391000.0,2015.0,156000.0,4165.42,,,61110016021004.0
426,17088404,,,,2.5,2.0,,,2.5,,674.0,1399.0,1399.0,,,674.0,,6111.0,1.0,2.0,2.0,0.0,,,34269771.0,-119215034.0,,,,,,,1129,266.0,,61110015.024002,34543.0,2061.0,,97083.0,4.0,,1.0,,,,,1981.0,2.0,,110663.0,130036.0,2015.0,19373.0,1436.6,,,61110015024002.0
427,17088641,,,,2.5,3.0,,,2.5,,684.0,1429.0,1429.0,,,684.0,,6111.0,1.0,2.0,2.0,0.0,,,34269460.0,-119202935.0,,,,,,,1129,266.0,,61110015.031012,34543.0,2061.0,,97083.0,6.0,,1.0,,,,,1985.0,2.0,,202811.0,338015.0,2015.0,135204.0,3600.26,,,61110015031012.0
428,17088994,,,,1.0,2.0,,,1.0,,777.0,777.0,777.0,,,777.0,,6111.0,,1.0,1.0,0.0,,,34272866.0,-119198911.0,,,,,,,1129,266.0,,61110015.031002,34543.0,2061.0,,97083.0,4.0,,,,,198.0,,1990.0,1.0,,143809.0,239679.0,2015.0,95870.0,2581.3,,,61110015031002.0
429,17090186,,,,2.0,3.0,,,2.0,,1638.0,1638.0,1638.0,,,1638.0,,6111.0,1.0,2.0,2.0,504.0,,,34293297.0,-119168911.0,7271.0,,,,,,1111,261.0,,61110012.011016,34543.0,2061.0,,97084.0,6.0,,,,,216.0,,1965.0,1.0,,170248.0,406285.0,2015.0,236037.0,4283.62,,,61110012011016.0
430,17090585,,,,2.0,4.0,,,2.0,,1734.0,1734.0,1734.0,,,1734.0,,6111.0,1.0,2.0,2.0,487.0,,,34297112.0,-119169130.0,7431.0,,,,,,1111,261.0,,61110012.011007,34543.0,2061.0,,97084.0,7.0,,,,,,,1977.0,1.0,,172000.0,493000.0,2015.0,321000.0,5222.86,,,61110012011007.0
431,17090869,,,,3.0,3.0,,,3.0,,1223.0,2230.0,2230.0,,,1223.0,,6111.0,1.0,3.0,2.0,645.0,,,34282542.0,-119189007.0,8205.0,,,,,,1111,261.0,,61110012.02302,34543.0,2061.0,,97084.0,9.0,,,,,,,1995.0,2.0,,218000.0,628000.0,2015.0,410000.0,6607.34,,,61110012023020.0
432,17091069,,,,2.0,3.0,,,2.0,,1766.0,1766.0,1766.0,,,1766.0,,6111.0,1.0,2.0,2.0,560.0,,,34285504.0,-119192525.0,6000.0,,,,,,1111,261.0,,61110012.023013,34543.0,2061.0,,97084.0,7.0,,,,,,,1995.0,1.0,,192179.0,320292.0,2015.0,128113.0,3393.82,,,61110012023013.0
433,17091092,,,,2.5,4.0,,,2.5,66.0,927.0,1866.0,1866.0,,,927.0,,6111.0,1.0,2.0,2.0,595.0,,,34285192.0,-119191602.0,6000.0,,,,,,1111,261.0,,61110012.023014,34543.0,2061.0,,97084.0,8.0,,1.0,,,405.0,,1995.0,2.0,,293000.0,585000.0,2015.0,292000.0,6132.48,,,61110012023014.0
434,17091192,,,,2.0,4.0,,,2.0,,1581.0,1581.0,1581.0,,,1581.0,,6111.0,1.0,2.0,2.0,483.0,,,34271740.0,-119178217.0,11500.0,,,,,,1111,261.0,,61110014.012024,34543.0,2061.0,,97084.0,6.0,,,,,,,1964.0,1.0,,179060.0,275463.0,2015.0,96403.0,2916.66,,,61110014012024.0
435,17091307,,,,2.0,4.0,,,2.0,,1015.0,1669.0,1669.0,,,1015.0,,6111.0,1.0,2.0,2.0,440.0,,,34274024.0,-119167058.0,11710.0,,,,,,1111,261.0,,61110013.014026,34543.0,2061.0,,97084.0,6.0,,,,,,,1964.0,2.0,,45854.0,60088.0,2015.0,14234.0,695.1,,,61110013014026.0
436,17091430,,,,2.5,5.0,,,2.5,,1718.0,1718.0,1718.0,,,1718.0,,6111.0,1.0,2.0,2.0,504.0,,,34275619.0,-119177647.0,7275.0,,,,,,1111,261.0,,61110014.012004,34543.0,2061.0,761221.0,97084.0,7.0,,1.0,,,126.0,,1964.0,1.0,,169065.0,281767.0,2015.0,112702.0,2988.92,,,61110014012004.0
437,17091607,,,,3.0,4.0,,,3.0,,1484.0,1988.0,1988.0,,,1484.0,,6111.0,1.0,3.0,2.0,420.0,,,34271680.0,-119175136.0,8400.0,,,,,,1111,261.0,,61110014.012022,34543.0,2061.0,761221.0,97084.0,7.0,,,,,,,1964.0,2.0,,189757.0,316258.0,2015.0,126501.0,3341.48,,,61110014012022.0
438,17091730,,,,3.5,5.0,,,3.5,,854.0,2470.0,2470.0,,,854.0,,6111.0,1.0,3.0,2.0,525.0,,,34270896.0,-119180781.0,7056.0,,,,,,1111,261.0,,61110014.011019,34543.0,2061.0,,97084.0,9.0,,1.0,,,240.0,,1965.0,2.0,,190420.0,317363.0,2015.0,126943.0,3427.38,,,61110014011019.0
439,17092083,,,,3.0,4.0,,,3.0,,1376.0,2457.0,2457.0,,,1376.0,,6111.0,1.0,3.0,2.0,520.0,,,34272451.0,-119186108.0,5533.0,,,,,,1111,261.0,,61110014.011004,34543.0,2061.0,,97084.0,8.0,,,,,,,1986.0,2.0,,210500.0,601000.0,2015.0,390500.0,6280.66,,,61110014011004.0
440,17092710,,,,3.0,4.0,,,3.0,,1377.0,2477.0,2477.0,,,1377.0,,6111.0,1.0,3.0,2.0,658.0,,,34278339.0,-119193139.0,6325.0,,,,,,1111,261.0,,61110012.021023,34543.0,2061.0,,97083.0,9.0,,,,,,,1999.0,2.0,,320812.0,534680.0,2015.0,213868.0,5910.7,,,61110012021023.0
441,17092810,,,,3.0,4.0,,,3.0,,1226.0,2048.0,2048.0,,,1226.0,,6111.0,1.0,3.0,2.0,601.0,,,34277542.0,-119193355.0,6105.0,,,,,,1111,261.0,,61110012.021023,34543.0,2061.0,,97083.0,8.0,,,,,,,1998.0,2.0,,304000.0,608000.0,2015.0,304000.0,6744.26,,,61110012021023.0
442,17092856,,,,2.0,3.0,,,2.0,,1244.0,1244.0,1244.0,,,1244.0,,6111.0,,2.0,1.0,360.0,,,34280679.0,-119186013.0,7920.0,,,,,,1111,261.0,,61110012.022008,34543.0,2061.0,,97084.0,6.0,,,,,240.0,,1959.0,1.0,,147077.0,245123.0,2015.0,98046.0,2574.0,,,61110012022008.0
443,17092956,,,,2.0,3.0,,,2.0,,1244.0,1244.0,1244.0,,,1244.0,,6111.0,,2.0,1.0,360.0,,,34277503.0,-119185802.0,7920.0,,,,,,1111,261.0,,61110012.022027,34543.0,2061.0,,97084.0,6.0,,,,,,,1959.0,1.0,,152121.0,253532.0,2015.0,101411.0,2734.28,,,61110012022027.0
444,17093317,,,,2.0,4.0,,,2.0,,1550.0,1550.0,1550.0,,,1550.0,,6111.0,1.0,2.0,2.0,437.0,,,34277441.0,-119186801.0,6159.0,,,,,,1111,261.0,,61110012.021009,34543.0,2061.0,,97084.0,7.0,,,,,210.0,,1963.0,1.0,,46288.0,61682.0,2015.0,15394.0,764.82,,,61110012021009.0
445,17093555,,,,3.0,4.0,,,3.0,,1854.0,1854.0,1854.0,,,1854.0,,6111.0,1.0,3.0,2.0,460.0,,,34280424.0,-119179472.0,6386.0,,,,,,1111,261.0,,61110012.022015,34543.0,2061.0,,97084.0,8.0,,,,,312.0,,1968.0,1.0,,63306.0,78559.0,2015.0,15253.0,867.88,,,61110012022015.0
446,17093655,,,,2.0,3.0,,,2.0,,1502.0,1502.0,1502.0,,,1502.0,,6111.0,1.0,2.0,2.0,460.0,,,34277875.0,-119177561.0,6437.0,,,,,,1111,261.0,,61110012.022016,34543.0,2061.0,,97084.0,7.0,,,,,,,1972.0,1.0,,151756.0,252923.0,2015.0,101167.0,2683.68,,,61110012022016.0
447,17093678,,,,2.5,4.0,,,2.5,,993.0,2343.0,2343.0,,,993.0,,6111.0,1.0,2.0,2.0,437.0,,,34279050.0,-119179776.0,6739.0,,,,,,1111,261.0,,61110012.022022,34543.0,2061.0,,97084.0,7.0,,1.0,,,,,1968.0,2.0,,217728.0,435456.0,2015.0,217728.0,4577.42,,,61110012022022.0
448,17093778,,,,2.5,5.0,,,2.5,,993.0,2083.0,2083.0,,,993.0,,6111.0,1.0,2.0,2.0,437.0,,,34279172.0,-119183740.0,8886.0,,,,,,1111,261.0,,61110012.022009,34543.0,2061.0,,97084.0,7.0,,1.0,,,,,1968.0,2.0,,73215.0,88590.0,2015.0,15375.0,982.5,,,61110012022009.0
449,17093924,,,,2.0,3.0,,,2.0,,1502.0,1502.0,1502.0,,,1502.0,,6111.0,1.0,2.0,2.0,460.0,,,34280827.0,-119184952.0,6300.0,,,,,,1111,261.0,,61110012.022007,34543.0,2061.0,,97084.0,7.0,,,,,,,1975.0,1.0,,132587.0,203965.0,2015.0,71378.0,2169.34,,,61110012022007.0
450,17094047,,,,3.0,4.0,,,3.0,,1509.0,2622.0,2622.0,,,1509.0,,6111.0,2.0,3.0,2.0,650.0,,,34278824.0,-119176282.0,6379.0,,,,,,1111,261.0,,61110012.02202,34543.0,2061.0,,97084.0,8.0,,,,,,,1991.0,2.0,,321179.0,535297.0,2015.0,214118.0,4375.82,,,61110012022020.0
451,17094138,,,,2.0,3.0,,,2.0,,1556.0,1556.0,1556.0,,,1556.0,,6111.0,1.0,2.0,2.0,660.0,,,34285531.0,-119160781.0,14810.0,,,,,,1110,261.0,,61110013.013003,34543.0,2061.0,,97084.0,5.0,,,,,,,1960.0,1.0,,153506.0,438590.0,2015.0,285084.0,4694.24,,,61110013013003.0
452,17094421,,,,2.0,3.0,,,2.0,,1359.0,1359.0,1359.0,,,1359.0,,6111.0,,2.0,2.0,474.0,,,34281607.0,-119161429.0,6060.0,,,,,,1111,261.0,,61110013.012006,34543.0,2061.0,,97084.0,5.0,,,,,,,1973.0,1.0,,45854.0,59065.0,2015.0,13211.0,662.24,,,61110013012006.0
453,17094444,,,,2.0,3.0,,,2.0,,1350.0,1350.0,1350.0,,,1350.0,,6111.0,,2.0,2.0,468.0,,,34281330.0,-119163381.0,7548.0,,,,,,1111,261.0,,61110013.012004,34543.0,2061.0,,97084.0,6.0,,,,,,,1974.0,1.0,,73396.0,86055.0,2015.0,12659.0,960.88,,,61110013012004.0
454,17094690,,,,0.0,0.0,,,,,,1140.0,1140.0,,,,,6111.0,,,,,,,34277100.0,-119164000.0,4509.0,,,,,,1117,275.0,,61110013.014013,34543.0,2061.0,,97084.0,0.0,,,,,,,1984.0,,,25000.0,253000.0,2015.0,228000.0,2717.92,,,61110013014011.0
455,17094790,,,,2.0,2.0,,,2.0,,1274.0,1274.0,1274.0,,,1274.0,,6111.0,1.0,2.0,2.0,412.0,,,34279684.0,-119168741.0,4643.0,,,,,,1111,261.0,,61110013.014005,34543.0,2061.0,,97084.0,6.0,,,,,170.0,,1987.0,1.0,,161989.0,323978.0,2015.0,161989.0,3479.74,,,61110013014005.0
456,17095833,,,,2.5,4.0,,,2.5,,718.0,2170.0,2170.0,,,718.0,,6111.0,1.0,2.0,2.0,470.0,,,34296168.0,-119153520.0,9103.0,,,,,,1111,261.0,,61110012.012022,34543.0,2061.0,411433.0,97084.0,7.0,,1.0,,,,,1994.0,2.0,,224936.0,333244.0,2015.0,108308.0,3519.58,,,61110012012022.0
